t,t+1,delta,tokenized_data
103720984576,103720988672,4096,4096
103720988672,103720992768,4096,4096
103720992768,103720996864,4096,4096
103720996864,103721000960,4096,4096
103721000960,103721005056,4096,4096
103721005056,103721009152,4096,4096
103721009152,103721013248,4096,4096
103721013248,103721017344,4096,4096
103721017344,103721021440,4096,4096
103721021440,103721025536,4096,4096
103721025536,103721029632,4096,4096
103721029632,103721033728,4096,4096
103721033728,103721037824,4096,4096
103721037824,103721041920,4096,4096
103721041920,103721046016,4096,4096
103721046016,103721050112,4096,4096
103721050112,103721054208,4096,4096
103721054208,103721058304,4096,4096
103721058304,103721062400,4096,4096
103721062400,103721066496,4096,4096
103721066496,103721070592,4096,4096
103721070592,103721074688,4096,4096
103721074688,103721078784,4096,4096
103721078784,103721082880,4096,4096
103721082880,103721086976,4096,4096
103721086976,103721091072,4096,4096
103721091072,103721095168,4096,4096
103721095168,103721099264,4096,4096
103721099264,103721103360,4096,4096
103721103360,103721107456,4096,4096
103721107456,103721111552,4096,4096
103721111552,103721115648,4096,4096
103721115648,103721119744,4096,4096
103721119744,103721123840,4096,4096
103721123840,103721127936,4096,4096
103721127936,103721132032,4096,4096
103721132032,103721136128,4096,4096
103721136128,103721140224,4096,4096
103721140224,103721144320,4096,4096
103721144320,103721148416,4096,4096
103721148416,103721152512,4096,4096
103721152512,103721156608,4096,4096
103721156608,103721160704,4096,4096
103721160704,103721164800,4096,4096
103721164800,103721168896,4096,4096
103721168896,103721172992,4096,4096
103721172992,103721177088,4096,4096
103721177088,103721181184,4096,4096
103721181184,103721185280,4096,4096
103721185280,103721189376,4096,4096
103721189376,103721193472,4096,4096
103721193472,103721197568,4096,4096
103721197568,103721201664,4096,4096
103721201664,103721205760,4096,4096
103721205760,103721209856,4096,4096
103721209856,103721213952,4096,4096
103721213952,103721218048,4096,4096
103721218048,103721222144,4096,4096
103721222144,103721226240,4096,4096
103721226240,103721230336,4096,4096
103721230336,103721234432,4096,4096
103721234432,103721238528,4096,4096
103721238528,103721242624,4096,4096
103721242624,103721246720,4096,4096
103721246720,103721250816,4096,4096
103721250816,103721254912,4096,4096
103721254912,103721259008,4096,4096
103721259008,103721263104,4096,4096
103721263104,103721267200,4096,4096
103721267200,103721271296,4096,4096
103721271296,103721275392,4096,4096
103721275392,103721279488,4096,4096
103721279488,103721283584,4096,4096
103721283584,103721287680,4096,4096
103721287680,103721291776,4096,4096
103721291776,103721295872,4096,4096
103721295872,103721299968,4096,4096
103721299968,103721304064,4096,4096
103721304064,103721308160,4096,4096
103721308160,103721312256,4096,4096
103721312256,103721316352,4096,4096
103721316352,103721320448,4096,4096
103721320448,103721324544,4096,4096
103721324544,103721328640,4096,4096
103721328640,103721332736,4096,4096
103721332736,103721336832,4096,4096
103721336832,103721340928,4096,4096
103721340928,103721345024,4096,4096
103721345024,103721349120,4096,4096
103721349120,103721353216,4096,4096
103721353216,103721357312,4096,4096
103721357312,103721361408,4096,4096
103721361408,103721365504,4096,4096
103721365504,103721369600,4096,4096
103721369600,103721373696,4096,4096
103721373696,103721377792,4096,4096
103721377792,103721381888,4096,4096
103721381888,103721385984,4096,4096
103721385984,103721390080,4096,4096
103721390080,103721394176,4096,4096
103721394176,103721398272,4096,4096
103721398272,103721402368,4096,4096
103721402368,103721406464,4096,4096
103721406464,103721410560,4096,4096
103721410560,103721414656,4096,4096
103721414656,103721418752,4096,4096
103721418752,103721422848,4096,4096
103721422848,103721426944,4096,4096
103721426944,103721431040,4096,4096
103721431040,103721435136,4096,4096
103721435136,103721439232,4096,4096
103721439232,103721443328,4096,4096
103721443328,103721447424,4096,4096
103721447424,103721451520,4096,4096
103721451520,103721455616,4096,4096
103721455616,103721459712,4096,4096
103721459712,103721463808,4096,4096
103721463808,103721467904,4096,4096
103721467904,103721472000,4096,4096
103721472000,103721476096,4096,4096
103721476096,103721480192,4096,4096
103721480192,103721484288,4096,4096
103721484288,103721488384,4096,4096
103721488384,103721492480,4096,4096
103721492480,103721496576,4096,4096
103721496576,103721500672,4096,4096
103721500672,103721504768,4096,4096
103721504768,103721508864,4096,4096
103721508864,103721512960,4096,4096
103721512960,103721517056,4096,4096
103721517056,103721521152,4096,4096
103721521152,103721525248,4096,4096
103721525248,103721529344,4096,4096
103721529344,103721533440,4096,4096
103721533440,103721537536,4096,4096
103721537536,103721541632,4096,4096
103721541632,103721545728,4096,4096
103721545728,103721549824,4096,4096
103721549824,103721553920,4096,4096
103721553920,103721558016,4096,4096
103721558016,103721562112,4096,4096
103721562112,103721566208,4096,4096
103721566208,103721570304,4096,4096
103721570304,103721574400,4096,4096
103721574400,103721578496,4096,4096
103721578496,103721582592,4096,4096
103721582592,103721586688,4096,4096
103721586688,103721590784,4096,4096
103721590784,103721594880,4096,4096
103721594880,103721598976,4096,4096
103721598976,103721603072,4096,4096
103721603072,103721607168,4096,4096
103721607168,103721611264,4096,4096
103721611264,103721615360,4096,4096
103721615360,103721619456,4096,4096
103721619456,103721623552,4096,4096
103721623552,103721627648,4096,4096
103721627648,103721631744,4096,4096
103721631744,103721635840,4096,4096
103721635840,103721639936,4096,4096
103721639936,103721644032,4096,4096
103721644032,103721648128,4096,4096
103721648128,103721652224,4096,4096
103721652224,103721656320,4096,4096
103721656320,103721660416,4096,4096
103721660416,103721664512,4096,4096
103721664512,103721668608,4096,4096
103721668608,103721672704,4096,4096
103721672704,103721676800,4096,4096
103721676800,103721680896,4096,4096
103721680896,103721684992,4096,4096
103721684992,103721689088,4096,4096
103721689088,103721693184,4096,4096
103721693184,103721697280,4096,4096
103721697280,103721701376,4096,4096
103721701376,103721705472,4096,4096
103721705472,103721709568,4096,4096
103721709568,103721713664,4096,4096
103721713664,103721717760,4096,4096
103721717760,103721721856,4096,4096
103721721856,103721725952,4096,4096
103721725952,103721730048,4096,4096
103721730048,103721734144,4096,4096
103721734144,103721738240,4096,4096
103721738240,103721742336,4096,4096
103721742336,103721746432,4096,4096
103721746432,103721750528,4096,4096
103721750528,103721754624,4096,4096
103721754624,103721758720,4096,4096
103721758720,103721762816,4096,4096
103721762816,103721766912,4096,4096
103721766912,103721771008,4096,4096
103721771008,103721775104,4096,4096
103721775104,103721779200,4096,4096
103721779200,103721783296,4096,4096
103721783296,103721787392,4096,4096
103721787392,103721791488,4096,4096
103721791488,103721795584,4096,4096
103721795584,103721799680,4096,4096
103721799680,103721803776,4096,4096
103721803776,103721807872,4096,4096
103721807872,103721811968,4096,4096
103721811968,103721816064,4096,4096
103721816064,103721820160,4096,4096
103721820160,103721824256,4096,4096
103721824256,103721828352,4096,4096
103721828352,103721832448,4096,4096
103721832448,103721836544,4096,4096
103721836544,103721840640,4096,4096
103721840640,103721844736,4096,4096
103721844736,103721848832,4096,4096
103721848832,103721852928,4096,4096
103721852928,103721857024,4096,4096
103721857024,103721861120,4096,4096
103721861120,103721865216,4096,4096
103721865216,103721869312,4096,4096
103721869312,103721873408,4096,4096
103721873408,103721877504,4096,4096
103721877504,103721881600,4096,4096
103721881600,103721885696,4096,4096
103721885696,103721889792,4096,4096
103721889792,103721893888,4096,4096
103721893888,103721897984,4096,4096
103721897984,103721902080,4096,4096
103721902080,103721906176,4096,4096
103721906176,103721910272,4096,4096
103721910272,103721914368,4096,4096
103721914368,103721918464,4096,4096
103721918464,103721922560,4096,4096
103721922560,103721926656,4096,4096
103721926656,103721930752,4096,4096
103721930752,103721934848,4096,4096
103721934848,103721938944,4096,4096
103721938944,103721943040,4096,4096
103721943040,103721947136,4096,4096
103721947136,103721951232,4096,4096
103721951232,103721955328,4096,4096
103721955328,103721959424,4096,4096
103721959424,103721963520,4096,4096
103721963520,103721967616,4096,4096
103721967616,103721971712,4096,4096
103721971712,103721975808,4096,4096
103721975808,103721979904,4096,4096
103721979904,103721984000,4096,4096
103721984000,103721988096,4096,4096
103721988096,103721992192,4096,4096
103721992192,103721996288,4096,4096
103721996288,103722000384,4096,4096
103722000384,103722004480,4096,4096
103722004480,103722008576,4096,4096
103722008576,103722012672,4096,4096
103722012672,103722016768,4096,4096
103722016768,103722020864,4096,4096
103722020864,103722024960,4096,4096
103722024960,103722029056,4096,4096
103722029056,103722033152,4096,4096
103722033152,103722037248,4096,4096
103722037248,103722041344,4096,4096
103722041344,103722045440,4096,4096
103722045440,103722049536,4096,4096
103722049536,103722053632,4096,4096
103722053632,103722057728,4096,4096
103722057728,103722061824,4096,4096
103722061824,103722065920,4096,4096
103722065920,103722070016,4096,4096
103722070016,103722074112,4096,4096
103722074112,103722078208,4096,4096
103722078208,103722082304,4096,4096
103722082304,103722086400,4096,4096
103722086400,103722090496,4096,4096
103722090496,103722094592,4096,4096
103722094592,103722098688,4096,4096
103722098688,103722102784,4096,4096
103722102784,103722106880,4096,4096
103722106880,103722110976,4096,4096
103722110976,103722115072,4096,4096
103722115072,103722119168,4096,4096
103722119168,103722123264,4096,4096
103722123264,103722127360,4096,4096
103722127360,103722131456,4096,4096
103722131456,103722135552,4096,4096
103722135552,103722139648,4096,4096
103722139648,103722143744,4096,4096
103722143744,103722147840,4096,4096
103722147840,103722151936,4096,4096
103722151936,103722156032,4096,4096
103722156032,103722160128,4096,4096
103722160128,103722164224,4096,4096
103722164224,103722168320,4096,4096
103722168320,103722172416,4096,4096
103722172416,103722176512,4096,4096
103722176512,103722180608,4096,4096
103722180608,103722184704,4096,4096
103722184704,103722188800,4096,4096
103722188800,103722192896,4096,4096
103722192896,103722196992,4096,4096
103722196992,103722201088,4096,4096
103722201088,103722205184,4096,4096
103722205184,103722209280,4096,4096
103722209280,103722213376,4096,4096
103722213376,103722217472,4096,4096
103722217472,103722221568,4096,4096
103722221568,103722225664,4096,4096
103722225664,103722229760,4096,4096
103722229760,103722233856,4096,4096
103722233856,103722237952,4096,4096
103722237952,103722242048,4096,4096
103722242048,103722246144,4096,4096
103722246144,103722250240,4096,4096
103722250240,103722254336,4096,4096
103722254336,103722258432,4096,4096
103722258432,103722262528,4096,4096
103722262528,103722266624,4096,4096
103722266624,103722270720,4096,4096
103722270720,103722274816,4096,4096
103722274816,103722278912,4096,4096
103722278912,103722283008,4096,4096
103722283008,103722287104,4096,4096
103722287104,103722291200,4096,4096
103722291200,103722295296,4096,4096
103722295296,103722299392,4096,4096
103722299392,103722303488,4096,4096
103722303488,103722307584,4096,4096
103722307584,103722311680,4096,4096
103722311680,103722315776,4096,4096
103722315776,103722319872,4096,4096
103722319872,103722323968,4096,4096
103722323968,103722328064,4096,4096
103722328064,103722332160,4096,4096
103722332160,103722336256,4096,4096
103722336256,103722340352,4096,4096
103722340352,103722344448,4096,4096
103722344448,103722348544,4096,4096
103722348544,103722352640,4096,4096
103722352640,103722356736,4096,4096
103722356736,103722360832,4096,4096
103722360832,103722364928,4096,4096
103722364928,103722369024,4096,4096
103722369024,103722373120,4096,4096
103722373120,103722377216,4096,4096
103722377216,103722381312,4096,4096
103722381312,103722385408,4096,4096
103722385408,103722389504,4096,4096
103722389504,103722393600,4096,4096
103722393600,103722397696,4096,4096
103722397696,103722401792,4096,4096
103722401792,103722405888,4096,4096
103722405888,103722409984,4096,4096
103722409984,103722414080,4096,4096
103722414080,103722418176,4096,4096
103722418176,103722422272,4096,4096
103722422272,103722426368,4096,4096
103722426368,103722430464,4096,4096
103722430464,103722434560,4096,4096
103722434560,103722438656,4096,4096
103722438656,103722442752,4096,4096
103722442752,103722446848,4096,4096
103722446848,103722450944,4096,4096
103722450944,103722455040,4096,4096
103722455040,103722459136,4096,4096
103722459136,103722463232,4096,4096
103722463232,103722467328,4096,4096
103722467328,103722471424,4096,4096
103722471424,103722475520,4096,4096
103722475520,103722479616,4096,4096
103722479616,103722483712,4096,4096
103722483712,103722487808,4096,4096
103722487808,103722491904,4096,4096
103722491904,103722496000,4096,4096
103722496000,103722500096,4096,4096
103722500096,103722504192,4096,4096
103722504192,103722508288,4096,4096
103722508288,103722512384,4096,4096
103722512384,103722516480,4096,4096
103722516480,103722520576,4096,4096
103722520576,103722524672,4096,4096
103722524672,103722528768,4096,4096
